text,author_id,Label
"Alkaluma akan mutanen da annobar cutar korona ke kamawa a Nigeria sun nuna cewa ko shakka babu angulu ta koma gidanta na tsamiya

Domin magance wannan matsala, gwamnatin na bukatan N400bn don sayawa yan Najeriya rigakafi https://t.co/hzx8uvYHRy",7.9679E+17,
"All the ladies are claiming “team no kayan sallah” but when sallah comes Boom💥 Day 1 to Day 5😒. 
Toh munafukai a wanke hannu a zauna a gida 🙄.",2633689342,
Allah (S. W. A) ya yafe mana kura-kuran mu ya Kare mu daga wannan Annoba #COVID-19 https://t.co/2x3fIrUiWj,4493426236,
Allah dai yakawomana karshen wannan annobar https://t.co/y1D2WqOCef,1.22E+18,Positive
"Allah dan Farincikin Manzan Allah a lokacin Sahur ɗinsa na Farko a kowacce shekara, Allah ka yaye mana Wannan Annobar Coronavirus da Hungervirus da kuma Lalacewar tattalin Arziƙin ƙasarmu, Amin",3021221381,
Allah ka kawo karshen wannan annoba ta Corona virus,1.23E+18,
"Allah ka kawo mana karshen wannan annoba dan alfarmar Annabi Muhammadu S. A. W Hoto:: Mubarak / @MohaSheikh__
#journalism #journalistlife
#photojournalism #photojournalist
#documentryphotographer #dslrofficial #nikon… https://t.co/QYW8DDIG1a",144176835,
Allah ka kawo mana karshen wannan annoba https://t.co/yUemeMM5x5,2906758937,
"Allah Ka kawo mana kasher wannan annobar a duniya baki daya.@AminaJMohammed @bbchausa @MBuhari @BashirAhmaad @AdizatouGabon Ali 
@NuhuRibadu @abdulahmed332 @todayng",1100634870,
Allah ka kawo muna wannan arshen annobar nan https://t.co/R8afn456nu,1.24E+18,
Allah ka nuna mana lokacin da zamu ga sanarwa daga @NCDCgov cewa wannan Annoba ta kare albarkacin wannan wata me Albarka🙏🏻🙏🏻🙏🏻,296133543,
Allah ka rabamu da wannan annoba😂😂 https://t.co/FRH9nxMstJ,2375138237,Positive
"Allah ka tai maki shuwa ga bannin mu 
Allah ka tai maki (Nigeria)
Allah ka tai make mu kabamu nasara 
Allah ka kawo mana karshen wannan annobar (covid 19)
Ameen https://t.co/Dr9OJvnnRK",8.24E+17,Neutral
Allah ka tausaya mana ka yaye mana wannan annobar ta #COVIDー19 😭,385867296,
Allah ka yaye mana wannan annoba ta COVIC-19 a duniya baki daya. Albarkacin Fiyayyen halitta Muhammadu Rasulillahi Sallalahu'alaihi wa sallam.,3133210661,
Allah kakare al ummar musulmin daga wannan annobar (Coronavirus ) Covid 19 @nura_target bbchausa @alinuhu realabmaishadda realabmaishadda @Rahma_sadau @ShehuTijjani @usman_muaz ubasanius @Gandujiyaonline… https://t.co/XB1yJig1kW,9.69E+17,
Allah kamana maganin wannan annobar Allah ka yafe mana mun tuba🙏 https://t.co/To5nBCnJuz,8.21E+17,
Allah karabamu da wanna annoba ❌ https://t.co/Zfpvf0OKaz,4340718016,
Allah kasa ayi damu da rai da lfy kuma Allah ya kawo karshen wannan annobar.Allah mun tuba ka yafe mana zunubanmu don Albarkacin wannan wata me albarka 🙏Allah ya amshi ibadunmu.Ramadan kareem🌙 https://t.co/gX9WfxZuTq,1.19E+18,
Allah kawo karshen wannan annobar 🙏🙏 https://t.co/pH6A1riWlL,7.80E+17,
"Allah kawo mana saukin annobar nan.
170 new cases of #COVID19:

39-Lagos
29-Kano
24-Ogun
18-Bauchi
15-Kaduna
12-FCT
12-Sokoto
8-Katsina
7-Borno
3-Nasarawa
2-Adamawa
1-Oyo

2558 confirmed cases of #COVID19 in Nigeria, 400 discharged and 87 dead. Visit https://t.co/pcqkj5yZxv",2199721905,
Allah kayaye mana wannan annoba dan albarkacin wannan wata mae alfarma badan mu badan halayen muba😥,1.26E+18,
Allah kayi mana maganin annobar nan ta Covid19! Amin https://t.co/wuCFEc61UB,9.06E+17,
"Allah kayi mana tsari da wannan annobar....
#COVID__19 https://t.co/hEShISAmFY",163966794,
"Allah mun tuba Allah, Allah ka mana maganin wannan annoba dan rahamar ka da jin qanka",2932550217,
Allah mun tuba. Ya Allah ka fidda mu. Ya Allah ka kawo mana karshen al'amarin nan. Ya Allah ka yaye mana wannan annoba.,960118448,
"Allah sarki qannan mu masu rubuta WAEC, kuyi hakuri, zamani ne yazo da haka, sai hakuri. Ku wanke hannu a cigaba da karatu.",208505996,
"Allah sarki
A cigaba da hakuri da wanke hannu https://t.co/E18p5UyaEu",2560457873,
Allah ubangiji ka kare mu daga wannan annobar cutar https://t.co/YPFwRf2C3j,1.24E+18,
"Allah wanda yayimu yayiku yayin cutan muke roqa ya kawo mana sauqin Wannan bala'i, masifa kuma Annoba.

Ni har mantawa nake Jumu'ah sai an min Friday msg sannan.

Kusan ko ina ana Sallah banda KD.
@dadeen__ @Real_jaeflex @el_uthmaan",409725438,Positive
Allah ya jikan Abba kyare kayimasa rahama Allah ya kawo karshen wannan annoba ya kare dukan muslimi,1.25E+18,
Allah ya jikan musulmai🙏🏻 ya Allah ka kawo mana dauki daga wannan annoba🙏🏻😭,9.40E+17,
"Allah ya jikansu da rahama, Allah kawo mana karshen wannan annoba.. https://t.co/RgzGmcrJZa",280219991,
Allah ya kare mu daga wannan annoba. Allah kuma ya bamu ikon cin wannan jarabawar.,2715687375,
"Allah ya kare, ya qara karewa, ya Kuma yaye Mana wannan Annoba,
Marasa lafia, Allah ya Basu lafia,
Wa'anda suka rasu, Musulmai, Allah yaji qansu, ya sa hakan shahada ce gare su. https://t.co/Fx3chxXbSO",9.17E+17,
Allah YA kawo mana karshen wannan annobar https://t.co/rLC2UIK1f7,7.98E+17,
Allah Ya kawo mana sauk'in wannan Annoba https://t.co/ojKgZjbjGg,1.04E+18,
Allah ya kawo mana saukin wannan annoba ta covid-19 albarkacin rasulillah SAW https://t.co/yDVotySdmk,1069445982,
Allah ya kawo mana sauqin wannan annoba ya Rahman ya Raheem https://t.co/yqXs8nGaQn,704613872,
Allah ya kiyaye barakar wanna Annoba cikin al'umman mu. E nogo funny😷🤒😱 https://t.co/R4uV9k8y4d,707783058,
"Allah ya maimaita mana,Allah yasa muna daga cikin yantattun bayi,ya kuma yaye mana wannan annoba ta Covid19..Ameen",2286083271,
"Allah ya sa ma su rabawar su bawa wadan da suka cancanta, Allah ya kawo qarshen annobar nan! https://t.co/stsDHZN1UG",427188575,
Allah ya sa muga mucewar wannan annoba lafiya https://t.co/0kyyIRuUCv,233913902,Positive
Allah ya tsare daukacin 'yan uwa da sukayi aure cikin wannan satin daga fadawa tarkon azumin 60 babu tazara.,462795025,
"Allah ya tsaremu da wannan annoba.... 

DM nawa is full of questions akan labarin CORONAVIRUS da akace a garina Katsina and nagaya muku duk karyace, daman suspect ne kuma anyi testing negative.... https://t.co/sHoyLFnBYy",1069445982,
"Allah Ya Yafe Zununban Mu
Allah Ya Biya Dukkan Bukatun Mu
Allah Ya Yaye Mana Halin Da Ake Ciki Na Annoba Da Bandits
Allah Ya Daukaka Musulunci Da Musulmai
Allah Ya Yaye Mana Dukkan Damuwa
Allah Ya Datar Damu Daren Lailatul Qadr..
Copied... Mal.Aminu Ibrahim Daurawa",9.68E+17,
Allah ya yaye mana wannan annoba ta covid19 ..Ameen🙏,2286083271,
Allah Ya Yaye Mana Wannan Annobar Yasa A Dalilin Ta Shugabannin Mu Su Dawo Masu Tausayin Mu.,2290469884,
"Allah ya yi tsohon dan majalisar tarayya, Alhaji Danlami Hamza rasuwa daga jihar Kano.

Tsohon dan majalisar tarayyar da ya taba wakiltar Fagge, ya rasu sakamakon cutar korona.

https://t.co/n7OteELWaV",7.9679E+17,
Allah yaji qansa. Allah ya gafarta masa.  Ya Allah ka karemu daga wanna annoba,392984308,
Allah yakaremu daga kamuwa da wannan annobar ta Covid19 Allah yatsaremu baki daya @__usyy @Abba_Abbas1 @SulaimanKazaure @Yasir177kzr @InsideJigawa @Jigawa_Connect @NCDCgov @AdizatouGabon @dawisu @dawisu @Insidearewa @ArewaTwiter https://t.co/pnA8PZWSpw,8.93E+17,
Allah yakawo karshen wannan Annobar. https://t.co/1k2ihhahsO,1.13E+18,
Allah yakawo mana karshen wannan annoba https://t.co/HrtgWtPcrU,9.03E+17,
Allah Yakawo Mana Karshen Wannan Annobar Ta Covid19 Alfarmar Wannan Wata Na Ramadan Dazamu Shiga Insha Allah 👏👏👏 @Ladyposhhhhh @SaifullahiHon @DrIsaPantami @DaudaGombe @NCDCgov @holland_tom @baba__________ @Idriss_Najeb @AbbaJidda1 👏 https://t.co/snuv4YpcW0,1.08E+18,
"Allah yakawoki lafiya, amma ba'a gudun annoba, Allah ya yaye mana baki daya.

Manzon Allah S.A.W yace idan akwai faruwar annoba a gurin da kake karkabar wajen, shima mutumin da yake wajen daba annoba kar yaje wajen datake. Wallahu ta'ala aalam https://t.co/iDCpXqiL8S",8.47E+17,
Allah yakawomana karshen wannan annobar https://t.co/rLArsr89jd,1.20E+18,
"Allah yakiyayemu da wanna annobar covid-19 aduniya, both side. @Mss_Deeynah @ShairaAnsari099 @voahausa https://t.co/HIrf5vz1uc",1.19E+18,
Allah yasa muna da rabo a wannan allurar da za'ayiwa ƴan ƙasa ta rigakafin cutar Korona 🙏🙏. https://t.co/g7dtjLD9WB,1.26E+18,
Allah yayi mana maganin wannan annobar ya karemu da ita dan darajar fiyayyen halitta https://t.co/Ypi0j8npyS,9.36E+17,
Almajirai sun zamar mana annoba a kasar hausa. Ya Allah ka kawo mana dauki🙏🏾,9.54E+17,
"Al'umma da Takunkumi...
Hoto Sani Maikatanga /@sanimaikatanga
#sanimaikatangashoot2020
#journalism #journalistlife
#photojournalism #photojournalist
#documentryphotographer #dslrofficial #nikon #nikonphoto #nikond750… https://t.co/OPsjSZklJK",144176835,
"AL'UMMAR MU!

Cutar korona ta ɗauke mana abubuwa da dama a tsakanin mu.

Amma, ta bar mana abubuwa masu  muhimmanci; dama mu riƙe kawunan mu kamar tsintsiya guda. Mu koya abubuwa da kuma aiki dashi. Sa'annan mu bunƙasa tare.",3247231575,
"AL'UMMAR MU!

Cutar korona ta ɗauke mana abubuwa da dama a tsakanin mu.

Amma, ta bar mana abubuwa masu  muhimmanci; dama mu riƙe kawunan mu kamar tsintsiya guda. Mu koya abubuwa da kuma aiki dashi. Sa'annan mu bunƙasa tare. 1/1 https://t.co/ELqFQI8hWt",366756768,
"Al'ummar Musulmi Hon. Kawu Sumaila yana muku barka da fara azumin watan Ramadan. Allah ya amshi ibadun mu, ya kawo mana saukin wannar Annoba. #Kawu_Alherine
@OfrHon @GovUmarGanduje @dino_melaye https://t.co/PLKmRzMDtM",2511079951,
"Amadadin Mai girma @GovUmarGanduje Mataimakinsa @DGawuna wanda kuma shine shugaban kwamitin kar ta kwana na yaki da cutar Corona-Virus ya kar6i bakoncin manyan jami'an sojoji na rundunar sojojin kasar nan dake daukar horo kaso na 43 a kolejin sojoji dake jaji, jihar Kaduna, 18/11 https://t.co/O26XW7esLc",1.23E+18,
"Ameen ameen brother!
Acigaba da wanke hannu 🤣 https://t.co/aJU9a93EmP",1495105898,
Amfani da tsoron mu da gurbatattun cikin mu kuma suna kanyin nasara idan bamu tashi daga baccin da muke ba. Mecece CUTAR corona virus? Wata kirkirarriya cutace da wasu makiya addinin musulunci suka kirkira sabida su nisanta mu da ubangijin mu Dalilin dayasa na ce CUTAR corona,392658039,
Amma ynzu toh ya batun gobe zamu futa koh Kuma mucigaba da wanke hannu?? https://t.co/nxrYv9Rv6G,9.41E+17,Positive
Amurka tazarce kasar italiya ga yawan wayanda Suke mutuwa akan cutar korona biras a duniya baki daya inda sama da mutum dubu ashirin da dari shidda da yan Kai suka mutu a kididdiga ta Wanda suka kamu da cutar duka a kasar Amurka inda Jahar Newyork tafi koina yawan Masu mutuwa.,286045555,
"An bai wa ma'aikatan lafiya 12,000 horo a kan rigakafin korona a Nigeria. @ Gabari, Hadejia. https://t.co/aGvrGAO75d",101712619,
An buɗe wurin gwajin cutar Korona a Kano @NCDCgov @Fmohnigeria https://t.co/aOqwgr5Pxu,1.11E+18,
"An fara yi wa ƴan ƙasashen Mexico da Chile da Costa Rica allurar riga-kafin cutar korona

https://t.co/bkQxuvCbRa https://t.co/7udbOhfPUF",18168536,
"An haramta musayar riga a wasanni 8 da suka rage na gasar zakarun Nahiyar Turai.

Bayan gwaji an samu wani ɗan wasan Barcelona da Korona.

Bisa tunanin subucewar Jadon Sancho
Manchester United ta fara tunanin neman Ousmane Dembele.
2/3",1.11E+18,
"An kara sati daya. A cigaba da zama a gida, a wanke hannu, a sa takunkumi.
Allah ya kawo mana sauki.
#Kanolockdown 
#MaskUpKano",1071386863,
"An kuma, sama da mutane 1100 sun kamu da cutar Korona ranar Laraba https://t.co/VTvi1CIJ50",1.33727E+18,
An sake gano wani mutun mai dauke sabon nau’in cutar Korona a Faransa https://t.co/CMzq8vMYXu https://t.co/tbVU02z5p4,1.31253E+18,
An sake samun mutum 12 masu dauke da cutar Corona wato Covid-19 a Jihar Kano bayan da maaikatar lafiya ta sanar da haka wanda adadin masu dauke da cutar a jihar Kano yanzu ya kama mutum 21. https://t.co/o63RsO7XcC https://t.co/9iOvUwAWFR,106092152,
"An sallami ƙarin mutum uku cikin mutane shida da ke jinyar cutar Korona Bairos a Kaduna. Yanzu haka adadin waɗanda suka warke sun kai mutum huɗu (4) kenan, saura mutum biyu. https://t.co/hdKxHwPzfS",1.22E+18,
"An sallami karin mutane 20,192 wanda ya kawo adadin wadanda suka warke daga cutar Corona zuwa miliyan 2 da dubu 78 da 629
#hausa https://t.co/GEa74ehYx9 
https://t.co/yjxRmDfxON",2419830519,
An Samu Karin Mutum 17 Da Suka Kamu Da Cutar Korona A Kano https://t.co/LHO12bhleU,458597558,
"An yiwa tsohon gwamnan jihar Jigawa, Alhaji Sule Lamido gwajin covid-19 cutar sarkewar numfashi ta Korona
Tsohon gwamnan ya wallafa hakan ne a shaifinsa na Facebook yau
A cewarsa  shi da direbansa da jami'an tsaron dake kare lafiyarsa aka yiwa gwajin
Yanzu haka ana jiran sakamako https://t.co/Cl6RVYgPQs",1.11E+18,
"Ana ci gaba da yi wa ƴan Saudiyya allurar riga-kafin cutar korona tare da wayar musu da kai kan muhimmancinta

Wannan mutumin mai shekara 60 na daga cikin waɗanda aka fara yi wa allurar. Hoto daga Saudi Gazette

https://t.co/eehT6hp7Fn https://t.co/1QdNIALm93",18168536,
Ana kuma wanke hannu https://t.co/aRQF3odfZB,728126714,
Ana sa ran Shugaba Buhari za a fara yi wa rigakafin korona a Najeriya   https://t.co/yGcKlUtVyD https://t.co/Yf98rBTIZT https://t.co/grXW5ILzBb,1915670570,
"Ana sallah idonsa a camera, sunbada tazara awajen sallah amma ana gama sallah zasu hadu awajen hawa mota https://t.co/TakrQpcyCC",1.14E+18,
Ana samun yawaitar masu cutar Korona a Najeriya https://t.co/mJsIXxIDE0 https://t.co/3I4lFsWGmX,128164488,
"Ana wanke hannu asa takunkumi a shiga kasuwa, mey zai hana a wanke hannu asa takunkumi a shiga chochi da masallaci?

Eid Mubaraq",392420079,
"Ana wata ga wata...

Ashe dama akwai cutar CORONA har yanzu?

Gaba ki daya duk na manta da ita https://t.co/ERT0Auhf6P",353582350,
"ANƘI CIN BIRI ANCI DILA

Yace: bazanje masallaci ba saboda na tsufa kuma korona na kama mutum ko office bana zuwa sai yazama dole.

Ni kuma nace: ok babu ita a coci yayin campaign wajen neman ƙuri'a?

Allah wadaran… https://t.co/5lCCLTllva",7.57E+17,
"Ance cutar Nimfashi ta Korona Bairos ta bulla a Lagos Nigeria.

Kasan Halin Yan kasarmu da yada jita jita Dan Allah a jira aji shawara daga wajen likitoci.

Dan yanzu sai kaji wani ya bushi Iska yace ayi wanka da Sukari  maganin Korona ne,",1039267748,Positive
Ance za'a ragi tazara tsakanin mai kudi da talaka. Federal Gov. https://t.co/w1p5Hcw8zq,444624727,
"And someone said, ""A Ku Korona yi""

Mo weak oooo🙈🙈🙈🙈 
#StayHomeSaveLives",151889988,
"ANNABI (S.A.W) YAKARANTAR DA SAHABBAI WANNAN ADDUA KAN DUK SANDA ANNOBA IRIN WANNAN TA AFKU SUYI RIGAKAFI DA ITA ADDUAR ITACE (( ALLAHUMMA INNI A'UZU BIKA MINAL BARASI WAL'JUNUNI WAL'JUZAMI WAMIN SAYYI'IL ASQAM))
((اللهم انى أعوذ بك من البرص   والجنون والذام ومن سيءالاسقام .)",2712485129,
"ANNABI (S.A.W) YAKARANTAR DA SAHABBAI WANNAN ADDUA KAN DUK SANDA ANNOBA IRIN WANNAN TA AFKU SUYI RIGAKAFI DA ITA ADDUAR ITACE (( ALLAHUMMA INNI A'UZU BIKA MINAL BARASI WAL'JUNUNI WAL'JUZAMI WAMIN SAYYI'IL ASQAM))
A KARANTA SAFE DA YAMMA",488720362,
"Annabi Muhammad SAW yace idan akwai Annoba, kowa ya tsaya a inda yake.

- Gwamna Nasir Elrufai.",2290469884,
Annabi yace duk wanda ya mutu Sanna din Annoba aljanna ce mako marshi RIP ABBA kyari,559571081,
Annoba bata canja Dokar Allah bata canja Sunnar Manzon Allah (SAW) Daga Sheikh Abdurrazak Yahaya Haifan https://t.co/jNdgyhiHpc,630893540,
"Annoba da suke damun mu a kasar mu suna faruwa ne sakamakon yawan Saba ma Allah da akeyi, tunda Allah yabamu iko yanzo to Mal yakamata aduba lamarin Nan🙏🙏🙏 https://t.co/cbQJDPtTXh",1.17E+18,
"Annoba dai ba yau muka fara samun ta ba. Kusan ba'a yin shekara 2-3 wani ciwon bai bullo ba. A 'yan shekarun baya anyi sanqarau, amai da gudawa da kuma zazzabi kala kala. Me yasa tun a baya bamu tabbatar da wannan tsari ba? Meye dalilin da zai saka har sai wata qungiya tazo",374256173,
"Annoba Gaskiya Ce
Masifa gaskiya ce

Amma karka sanya tsoron wata masifa ko Annoba a ranka Fiye da yadda kake jin tsoron Mahaliccinka.. 

Duk abunda zai sameka ya tarar dakai Kyam da imaninka ko ka mutu kayi Nasara, don baka mutu ba IMANI BA.. ✍️",515719129,
"Annoba Kamar Wuta ce Mutane sune itatuwan da take nema ta Kama su, idan kuka Rarrabu kuka zauna a gida kunyi Maganin ta !!",1039267748,
Annoba Kenan 😳 https://t.co/Lue59FZYcR,153965581,
annoba kuma 😂 https://t.co/uiZkdsboU0,3826843857,Neutral
"Annoba ta yi sanadiyyar rasuwar Sahabi Abu Ubaidah lokacin yana  Gwamna a Sham sai aka naɗa  Mu'az bn Jabal shi ma annobar ta yi sanadiyyar rasuwarsa sai aka naɗa Amru bn al-As sai ya yi huɗuba ya ce: "" YA KU MUTANE! LALLAI ANNOBA KAMAR WUTA CE MAI RURUWA KUMA KU NE MAKAMASHINTA. https://t.co/A4UnPDT4Du",9.91E+17,
"Annoba takai Annoba, wai idan aka samu mutuwa kasa da 600 a wasu kasashe, murna akeyi saboda an samu raguwar kisan Covid19",485972109,
"Annoba tayi sanadiyar rasuwar Abu Ubaidah, Lokacin yana matsayin Gwamna a SHAM, sai aka nada Mu'az bn Jabal matsayin sabon Gwamna, shima haka annobar tayi sanadiyar ajalinsa, sai aka nada Amru bn Al-as matsayin sabon… https://t.co/oQ1ppQ1aAg",1677766104,
"Annoba.. 

Aisha RA ta tambayi Manzon Allah game da Annoba

Sai yace: Annoba Azaba ce daga Allah akan wanda Yaso, kuma yasanya tazama Rahma ga muminai, babu wani mutum wanda annoba zata faru a garinsu ya zauna yayi hakuri face in ta kasheshi sai an bashi ladar mai shahada..",515719129,Neutral
"Annobar coronavirus ta ci gaba da ta’azzara a India a wannan Asabar, inda hukumomi suka sanar da cewa kimanin mutane dubu 400 ne suka harbu da cutar a cikin sa’a 24, a yayin da sukaba da damar yi wa kowane baligi rigakakafin cutar duk da karancinsa. @ShairaAnsari099 @Mss_Deeynah https://t.co/ZbIXNgbNSv",1.19E+18,
"Annobar coronvirus ta sake dawowa a wasu sassan Najeriya, inda yanzu hakan hukumomi suka bayyana anniyarsu ta kakaba dokar kulle domin takaita yaduwar annobar a tsakanin jama'a.

Shin tun can dama annobar bata yi bankwana da Najeriya ba? Ya kuka ji da dawowar corona a Najeriya? https://t.co/v1EsOroJKT",1.20E+18,
"Annobar da bata hana zuwa kasuwa da ball da sauransu bai kamata ta hana zuwa sallah ba anawa fahimtarfa 
amma kila karatun nakeson akaramin",3361330853,
Annobar fa (hazard)? https://t.co/ElpXNYTrPq,1931008254,Neutral
Annobar korona ta fada gidan talbijin na NTA da ke Katsina 👉 https://t.co/FxOOSRgcRc,100632691,
"Annobar murar mashako
Covid-19

Wace irin labari da ba daidai bane ka ji gamey da da annobat?

What are some of the rumors you have heard about the Corinavirus pandemic?",4623316053,
"Annobar Yunwa na yiwa 'Yan Boko Haram dauki dai-dai - BMO 
https://t.co/ML6LaRPIiw",7.97E+17,Neutral
Anorlther cans during lockdwon thanks to my poeple of nigeria da hakuri fatan allah ya karemu daga wanan annoba ta covit19...... https://t.co/rI51g2DEH3,1.23E+18,
Anya kuwa ba karshen duniyan ce tazo ba. Wani irin annoba ce wannan 😨 https://t.co/rlqtGn0kJ0,130266352,
"Ẹ kú ọwọ́ l'ómi o! 🤲🏿💧

Mo 'ebí tẹ́lẹ̀tẹ́lẹ́rí bí a bá ń b'ọ́lọ́mọ yọ ni a máa ń kí abiamọ pé ""ẹ kú ọwọ́ lómi"", àmọ́ láyée kòrónà, tí à ń f'ọwọ́ pẹ̀lú omi àtọṣẹ ń'ṣẹ́jú-ìṣẹ́jú yìí, bí a bá ń kí ara wa pé ẹ kú ọwọ́ lómi kò l'éèwọ̀.

#COVID19",804320341,
"✅ A sauya takunkumi da zarar ya galabaita. Kada a yi amfani da Takunkumin bayan wani yayi amfani da shi
✅ Idan za'a cire shi bayan amfani kada a daƙume shi; A cire shi daga matakinsakalawa a kunne;kana a wanke hannu bayan an cire
#TakeResponsibility
#StayAtHome
#FlattenTheCurve",1.11E+18,
"Ìfọwọ́sowọ́pọ̀ wa ló leè mú wa dẹ́kun ìtànkálẹ̀ ààrùn kòkòrò àìfojúrí Kòrónà ní Ìpínlẹ̀ Ọ̀sun.

Ri dájú pé o lo ìbòmú rẹ lóòrèkóòrè láti mọ́ bà á lu gúdẹ àìsàn yìí.

Ìkéde yìí wá láti ọ̀dọ̀ 
@GboyegaOyetola https://t.co/6U9VTImIJT",4890750451,
"Ìyara-ẹni-sọ́tọ̀ yóò dín ìtànká àrùn kòrónà kù. Ẹ sọ fún àwọn arìnrìn-àjò tí ó ti ìlú òkèèrè dé láti ya ara wọn sọ́tọ̀.

#COVID19 #Nigeria
@Fmohnigeria @NCDCgov @Bond929FM https://t.co/dkFNn6vmUF",804320341,
Asake wanke hannu https://t.co/xwSKhWn555,406878558,
Asha Rufaida aci tsire kada kuma a manta a wanke hannu.,1956220998,Positive
"Ashe sun dawo daga hutun. Aci gaba da wanke hannu, asaka Face Mask. https://t.co/stBfEyF11c",8.85E+17,
"Asibitin Fabella ke nan a  kasar Philippines inda iyaye da jariransu suke kwana a gado daya duk da cewa dubban mutane sun kamu da korona a kasar. 
📸 (Reuters) https://t.co/UN1Xu45SYC",8.68E+17,
"Aslm 
Allah humma ameen 🙏y Allah kayaye wanna annobar ai ibada kamar yadda akasaba duk shekara ameen y Allah 🙏 https://t.co/CN4ADZswQd",1.26E+18,
"Assalamu alaikum 

SANARWA!!  SANARWA!!

Karatu wanda Alkali Imam murtada Nasir Almisry ke gabatarwa a masallacin JUMA'A na yan Lilo tudun Wada kaduna.

In sha Allah gobe alhamis 07/01/1442H (27/08/2020) zamu cigaba. 

ABUBUWAN KIYAYEWA:

- BADA TAZARA
- SANYA TAKUNKUMI",1039267748,
Assalamu Alaikum @Sheikh_Bala_Lau Malam Ina tambaya wadda addu’a ce ya kamata a karanta ya yin wata Musiba ta Annoba Mutanen kano mun samu yaduwar cutar ( Lassa fever)da rasuwar mutane a AKTH.,3293131967,Neutral
"Assalamu alaikum wa rahmatullah
Barka da Shan ruwa dafatan an sha ruwa lafiya. Allah Ubangiji Ya karbi Ibadun mu da addu'o'in mu. Allah kuma Ya yaye mana wannan Annoba .Amin.",191969599,
Assalamu alaikum warahmatullahi wabarakatuhu. Yan uwa musulmai ina me shawartammu akan saka cutar corona virus acikin adduo'inku na sallolin dare (taraweel/tahajjud) cikin wannan wata me alfarma. Allah yasa mudace ameen.,1.20E+18,
"Assalamu alaikum, barkanmu da wannan lokachin, na azumi 3 wa wa.insu Amman toh duk Allah yakarba mana, Allah yakawo mana karshen wannan annobar,

Gaskiya azumunin yaudinnan PGA sai ahankali saura minti nawa asha ruwa saboda idona yafara nunamin portrait 🤩🤩 https://t.co/SyfgrSdAjd",1.10E+18,
"Assalamu'alaikum
       Barka da shan ruwa
🥛🍷🍉🍉🍌🍌🍏🍏
 Dafatan Allah ya amsaman Allah yakarba daga garemu ya muna rokonka albarkacin wannan wata mai alfarma ya Allah ka yaye mana wannan annoba data addabi duniya.
 Dafatan Allah yasa mudace .",617565913,
"Asusun Tallafawa Talakawa Masu Tsananin Bukata A Lokacin Annobar Coronavirus.

A ranar 29/3/2020  Kungiyar @ArewaBloggers da hadin guiwar wasu manyan shafukan Jaridun Hausa dake yanar gizo, da kuma manyan marubuta na wannan dandali, 👇
https://t.co/2FAxVejNLN https://t.co/IuPQ4TECre",9.43E+17,
"AUNTY KORONA 😆😆😆😆 @ Koko, Kebbi, Nigeria https://t.co/IsjJd2qWQm",1.10E+18,
"Auto renewal 😂
A cigaba da wanke hannu
🚶🏽",498972292,
Awon Agbagba ni kini korona yen n mu,362726973,
Awon alajakale arun korona japa ni ipinle osun.,155358540,
"Ayi hakuri a cigaba da wanke hannu, Allah shi kawo sauqi 😔 https://t.co/FA2m7FCAnA",374183280,
"Ayi hakuri error acigaba da wanke hannu, idan anwanke kuma asaka sanitizer ahannun https://t.co/h2vVERe7u6",1187253410,
"Ayi kitso, ayi kunshi,ayi aski,ayi yankan farce, a wanke hannu, a rufe fuska,a zauna a gida sabida samun lafiyarku 🥰shawarace kyauta b sai angodemin ba",1.23E+18,
Ayi sahur a wanke hannu + a cigaba da zama gdh #stayhomestaysafe,1.23E+18,
"Ayi Sahur a wanke Hannu a Zauna a gida Ehe!! Babu sallan idi
Cc Sarkin Musulmai",1.23E+18,
"Azauna agindi bishiya sannan arinqa bada tazara, bayan wanke hannu https://t.co/dMA7jo3TGd",9.12E+17,Positive
"Azauna Gida Domjn Kiyaye Lafiyar Mu.
Mu Rika Wanke Hannu Akaiakai Sannan Muguji Zama Cikin Jama'a sosai,Allah Kara karemu https://t.co/zxbml2ZfHG",2867369745,
Azmi 30 ku zauna a gida ku kuma cigaba da wanke hannu😌,1.00E+18,
"Ba farkon ba karshen
Abba kyari Dai musulmi ne, ya mutu ranar juma'a Kuma ya mutu a dalilin annobar data shigo mana, ya Allah ka karbi Bakuncin shi,Allah ka saka mishi da gidan Aljanna",1.09E+18,
"BA GASKIYA BA NE WANI YA CE ANNOBA BA TA SHIGA MAKKA DA MADINA

1. Annoba tana shiga Makka tana kuma shiga Madina. Amma akwai wani nau'i na annoba da ake kira Taa'un shi wannan ba ya shiga Madina.
2. A kasar Hijaz… https://t.co/Zm7kBeBXQk",1.23E+18,
"Ba shakka wanke hannu na maganin yunwa, Mun gode Baba",8.72E+17,
"Baba buhari yace mu ci gaba da wanke hannu.
Mu zauna a gida https://t.co/lTFoRwdP7N",116264916,
"Baba ina kwana, ya kwanan iyali? Ya Ibadan? To Allah yakarba mana.

Muna ganin aiki fa, kuma munaci gaba da wanke hannu. https://t.co/9pFb7ccSo7",1.24E+18,
