text,author_id,Label
"@Retired_Sheikh @Flexiblexxx Kai dai Fadi gaskia, 
Ko dai Dan sbd korona shine bazaka Dubai din ba ???",9.17E+17,neutral
@RFI_Ha Allah ya sauwaki mana annobar nan.,714163658,Positive
"@RFI_Ha Bamu yarda da wannan batu ba,domin kuwa duk shekara ana samun irin wananna annoba ta mace mace a kano.",8.46E+17,negative
"@RFI_Ha Saboda mu Yan Africa ba mu Yadda da cutar Corona ba, sai dai shugaban nin mune suka tilasta ma mutane su yarda da cutar.",1.23E+18,negative
@ril1_mahmud A cigaba da wanke hanu😂...kar a manta a bada tazara😂,825303829,Positive
@Saadah_tee A cigaba da wanke Hannu,4850945175,Positive
"@Saadah_tee Asa kayan sallah a wanke Hannu, in anji yunwa a kara wanke Hannu",4850945175,Positive
"@sabeeyt @bbchausa Na farko, a wannan maganar da kayi, kana nuna kamar baka yarda cewa Allah ne ya nufa wannan annobar ta fado mana ba, tun daga nan ka bata, kuma shine dalilin da yasa ba zaka fahimci komai ba. Toh ina maka fatan Allah ya fahimtar da kai.",2682002097,Positive
@sadd33q_ Ina ga Zan ci gaba da wanke hannu kawai😂💔,1145668010,Positive
"@Sadeeq_Dope @NCDCgov @Fmohnigeria @FMICNigeria @WHONigeria @EpidAlert @nighealthwatch @AfricaCDC @KNSMOH Hege asirinka ya tonu, muna cikin annoba kuna nemen followers ko.",1431718946,neutral
@SaharaReporters @sadikac Kai wannan annoba Allah ya yaye mana ita!!!,2765702433,Positive
@SahelTex @bingelboddi_ Tsakanina dakai kwai Dan tazara kodana Siya wazai kawo min in free charges☹️😌,2604448061,neutral
@SALISURABIUMUH6 @ItsKhamal @najeef442 @aumar0101 @Auwerl @AzeezYolajo @DeejerhAbdallah @Dankade_Abdul @nafeeu_danladi @shuwaree @cutehusee @babyabdulkadeer @GotomoIsadeeq @AliyuBarnoma @abdulgumel3 @Musty_gumel Ka koma gida ka wanke hannu in kaji yinwa k,1.11E+18,neutral
"@SalmerhUmar Ki kara hankuri,ki cigaba da wanke hannu.",384562148,Positive
"@Sani_A_Beli @dawisu Allah SWT, chewa yayi Annoba tana chi ne tamkar yadda wutar murhu ke Che lokacin da aka Saka mata Makamashi, sanan ta dena chi lokacin da ta chinye su. Biladama mune makamashin annoba, lokacin da muka janye jikin mu lokacin zata mutu�",9.33E+17,Positive
"@SaniAbu28845444 @legitnghausa Ni fa har yanzu Banga me cutar corona da idona ba.
Allah ya kyauta",2279054291,negative
"@Sanigz To a qara haquri, a zauna a gida a cigaba da wanke hannu",1349612160,Positive
@saniigudak Ko kuma mu wanke hannu muci ganyen bishiya,1.07E+18,negative
@segalink Yarinya tache Korona virus ya shiga hakorin ta.  A Kira likita 😂,1460160986,negative
"@sema_yobe @gida_ne Sundami Al'umma Da Maganar Arika Wanke Hannu👐🏻 Asaka Maks Afuska😷, Mudama Musulmi Aikullum Acikin Wanke Hannu Muke Tunda 5 Times a Day Muke Al'wala, *ASTAGFIRULLAH* Itace Kawai Maganin *CORONAVIRUS* Wllhy‼",1.08E+18,negative
"@SenBalaMohammed @NCDCgov Subhanallah, Allah ya kawo mana qarshen wannan annobar ya hayyu ya qayyum😥🤲",2992901086,Positive
"@SenBalaMohammed Assalamu alaikum gaisuwa xuwa ga Mai girma Governor jihar Bauchi,Ina so in bada shawara akan,yanda xa a kara kare kai daga cutar Corona,a sanya dokan saka face mask da safan hanu, xai temaka sosai. in har mukayi haka xamu iya yin sallahn ",1.12E+18,Positive
@shafeeutrt Aci gaba da wanke hannu sannan a zauna gida,420920072,Positive
@Sheikh_Wiizdeen Wanke hannu ko wanke suya 😁,1.26E+18,neutral
@shuaib_izge @NadeeyahBee @ProfZulum Allah yamana maganin wannan annobar,2859902011,Positive
@ShuaibuKankia @alamin_ghost 😂😂 oga na tsoro korona bala,1.12E+18,neutral
@ShuaibuKankia @KTSGovt @Sadiya_farouq @AbdulGidadoo @Ismailtaury @Ladyposhhhhh @BabaBalaKatsina In kaji kudin da kwamitin @QSMannir_Yakubu yake kashewa domin abincin masu cutar Corona virus a rana sai kai mamaki jinsu.,9.44E+17,neutral
@Sir__md @FarouqRibadu Ka cigaba da zama a gida ka wanke hannu kayita saltin Annabi,2560457873,Positive
@Sir__md Ka fara wanke hannu tukunna sannan kazauna a gida,703586597,Positive
"@Solosalis @Dr_Bellosani @NigerianVets @VetCouncilNig 😂😂😂🙏🙏🙏 a taimaka aje aiki.
A wanke hannu",564488148,Positive
@SophieKeys5 Chuni sanu da kokari... Na ji wai cholly ya Kama korona fa 😂 😂 https://t.co/UXsCKpAsi2,1.00E+18,negative
@stylebenda @Safreenarrhh Closed for business sai bayan korona,271126731,neutral
"@sufyandiggi1 Ka wanke hannu zaka daina jin komai 😁

Sade trip ✊",199856407,Positive
@Suleey7 A saka takunkumi Acigaba da wanke hannu a zauna a gida,8.11E+17,Positive
"@Suleey7 Eh mana Oga
Kun ce mu wanke hannu mu qara hakuri😀😀😀",7.97E+17,Positive
"@Supheey Haha 😆 shine kawai. Ijtihadi kowa da nasa. 
Wato idan ka zo Kano dole ka kaini wajen sayar da Gurasan nan na Jakara😹 u always mention it. 

Wanke hannu kuma mun gaji😹 hannu na ya fara saba",1894441177,neutral
@TeemahAuta Ke! corona pah yawucce shikenan muyita saka takunkumi kamar wasu dabbobi,1.27E+18,negative
@tweetfada @meenatishaq1 A wanke hannu da sabulu,174163019,Positive
@Ubaidullahkaura @Bellomatawalle1 @SenatorYau @kabiruAmadu13 @Ibellozauma @ZamfaraYLIGG @AbdulhamidYaro4 @MubarakIliyasu2 @ankaboy @AbdulwaliTahir @KabiruAmadu_MP @Kdankasa Allah ya karɓi ibadunmu kuma ya rabamu da wannan annoba da makamantanta. Ameen,1675168670,Positive
@umar_fish @Najib_maifulani @AlkaasemAbdul @Farouq_____ @amienullahi1 @Mukhtaril225 @Suleey7 Aradu mu ya cuta koya ya koma gida ya wanke hannu is about 6 o'clock.,7.47E+17,Positive
@UmarHalima @Abdulfagge @Mo_Atiku @voahausa @bbchausa @Mss_Deeynah Hajjajo a bamu zuwa karshen badi saboda kinga Korona ta kwaba komai 😂,1140894889,negative
"@UmarLawalKK1 Sanitizer naji zaa raba, da takunkumi saboda cizo🙈🙈🙈kasan munan Katsina ba mai yaudararmu yace zai bamu wani palliatives",9.22E+17,negative
@UmarMaishanu02 @BSalanke @Hauwa_hl @Mohbvd_ Kaje ka wanke hannu da sanitizer,1.10E+18,Positive
@UmarZubyr Tinda naji interview Dr. Gumi dazu naji yana inda-inda nasan baza’ayi b. Yau daren 27 a wanke hannu ayi Addu’a.,1956220998,Positive
@UmmiChellumi Sai ranar da korona ta .......,1.04E+18,neutral
@US_Farouq @Sir__md Wai ance acigaba da wanke hannu,1.09E+18,Positive
@UsmanSolo @sir_zeeesu Ina fa. Shi kadai ya cinye kudin Korona,2174972749,neutral
@Wanzaaam 😂🤣😂🤣 a zauna a Gida kaci gaba da wanke hannu Wanzam 😂🤣,360715707,Positive
@weed_Minister @BabyTeemah1 @__yellows @YousoufDamau Wlh i will include u in my prayers don irinku annoba ne wa society,1.17E+18,neutral
"@xarah_bint Idan za ayi zumunci a buga waya,
Idan ba kati ayi message (free sms)
Sannan a kara wanke hannu a zauna a gida🤣",578452842,neutral
"@Xeemarh3 @KebbiTweets @ZamfaraTweets @SokotoTweets @KebbiDailyNews Eh naji. Amma dai sae mun saka Mask.
😋😋😋😋",277268894,Positive
@Xtereo @LifeOfAdunni @LouieDi13 @DaddieNicco @supa_bets @brightutd @okwvkwe You back team wey he name na Korona?,3853958063,neutral
@Yaksbrother193 Abubuwan suna daure kai... idan anaso Ko a masallaci zaa iya bada tazara tsakani amma a kasuwa bazaa iya ba,3405662957,Positive
@Yakubu_dk @Abdulmaleek99 Annoba kenan.,7.46E+17,neutral
@YulEdochie @MBuhari Baba @MBuhari kaga wannan kuwa??? Lallai idan korona Bata kashe dari ba to yunwa takashe dubu billahillazi. Adai Duba baba,1216770774,negative
@yunusmima Aci gaba da hakuri ana wanke hannu,8.32E+17,Positive
@Zahraddeen_Bose naji ance bakasa takunkumi 😉 https://t.co/vuqQOribCt,1733420047,negative
"@Zahru0 @bbchausa Bakasawa sukai ba,basuga dama bane kawai amma sunsan tayadda zasu magance koma, karkamanta anyi boko haram amma yanzu kaso 75% ansamu sauki akanta wannan ma muna fata tarayya tayi duba wajen magance wannan annobar",9.46E+17,neutral
@ZainabMustaph Hahaha A kara Haquri kuma a cigaba da Wanke Hannu 😜🤣,1.14E+18,Positive
@Zaynerb_Muhd Sanan a wanke hannu asaka takunkumi,8.11E+17,Positive
"@Zbabankumbo Babufa Abunma Da Baza'a Ce Akan Wannan Annobar ba, 
     Harma Mutum Sai Yaje Ya Sha Ajalinsa, Allah Ya Tsaremu.",1.23E+18,negative
@Zbabankumbo Kichigaba da wanke hannu,611646333,Positive
@Zeelinger A cigaba da wanke hannu ba😆 wlh mun gaji da mutumin nan,1894441177,negative
"_*👉🏿⚔MAGANIN ANNOBA 💊*_

*kada ka sake a Baka labari👈🏾*

*Daga:* Shaikh Albani Zaria

  ASHA KALLO LAFIYA https://t.co/zqJ4w7IEVk",3440640256,neutral
"2020 Akwai rikitarwa wasu nagida suna wanke hannu😂 wasu na isolation center,wasu na azumi wasu na sallah🙄 wasu na ramadan wasu shunshiga shawwwal😳😂 Allah kasa mudace 🙏🏻",8.73E+17,Positive
"3. Yawaita addu'ar Allah kawo karshen wannan annobar, Ya kuma kare mu.
4. Kauracewa sallar jam'i a masallaci, ofis/wajen sana'a ko a gida. A gida zan ke salloli na har sai Allah ya kawo karshe wannan annobar.

#SportsAganistCOVID19",1.24E+18,Positive
"5- Mutane 16 Daga cikin mutane 17 da aka gwada a Kazaure ba su dauke da cutar. Bayan Fitowar sakamakon mutum ɗayan ana sa ran janye dokar zaman gida a yankin Kazaure.

Ya Allah ka kawo mana karshen wannan Annoba. @SankaraJgh @Jigawa_Connect @jgmef  4/4",1.11E+18,Positive
"7- Yiwa Yara Lesson ta hanyar Nishadi
8- Karanta Littafai na addini
9- Yawaita addu'ah da neman gafara
10- Samun isashen bacci 
Da sauran su dai abinda Zai amfane ka 

Allah ya yaye Mana wannan Annoba ya warkar da al'ummar mu ya tsare mu da iyalan. Mu 

#faroouQ",1039267748,Positive
"A bidiyon da ministan #Cavusoglu ya yada yana kunshe da ire-iren ayyukan da ofisoshin jakadancin #Turkiyya dake kasashen waje ke yiwa al'umman kasar mazauna kasashen waje a cikin wannan lokacin annobar kwayar cutar #Korona
#hausa https://t.co/GEa74e0nFB
https://t.co/kI6VzTGMX5",2419830519,neutral
"A cewar takardar korafin, kayayyakin da ake zargin kwamandan da yin sama da fadi a kai sun hada da ""buhuhunan shinkafa 50, kwalayen taliya 50 da kuma taliyar Indomie kwalaye 50."" Read more: https://t.co/BPODVI2iFg",1071386863,neutral
A chigaba da wanke hannu. https://t.co/W96vVSd0hj,469961966,Positive
A Ci gaba da wanke hannu,830925511,Positive
a ci gaba da wanke hannu 🤣 https://t.co/sY09GnKrRl,604894099,Positive
"A ci gaba da wanke hannu... 
Ramadan Kareem 💋💋💋💋 https://t.co/BeS2iEEQCs",1.17E+18,Positive
A cigaba da dunkule hanu a tsuke bakin aljihu abada tazara a kuma saka facemask https://t.co/n54WJfooRP,1.34E+18,Positive
"A cigaba da hakuri, a zauna a gida, a wanke hannu, ayi sallah a gida sannan ayi zumunci ta waya. 

El Rufai",208505996,Positive
A cigaba da wanke hannu a zauna a gida https://t.co/mPKBrwMn4o,1.06E+18,Positive
A cigaba da wanke hannu https://t.co/V6xP1VWoaD,521330815,Positive
A cigaba da wanke hannu https://t.co/w3U15EWVk7,2906758937,Positive
"A cigaba da wanke hannu, a zauna a gida. https://t.co/bev3PxR2Kg",3136433408,Positive
"A daidai lokacin da kasar Najeriya musanman jihohin Katsina,Sokoto, Kaduna,da sauran jihohin Najeriya ke fama da annobar kashe-kashen 'yan ta'adda, shi kuwa shugaban kasar Najeriya Janar Muhammadu Buhari ya sanya kafar sa ya fice zuwa kasar Mali don sasanta rikicin siyasa a kasar https://t.co/QkTyL6Jf68",9.66E+17,neutral
A gama kuma a samu majalissa a zauna ayita tafawa ana ce mana mu wanke hannu shikuma wannan dan gidan baba me blue riga wayake kallo camera 🤦🏽‍♂️🤣🤣@Auwerl https://t.co/t4FlQ0wahH,240353531,negative
"A gefe guda kuma #China ta shiga sahun sauran kasashen da suka dakatar da sufurin jiragen sama daga #Birtaniya inda aka tabbatar da samun sabuwar nau’in cutar ta #Korona
#hausa https://t.co/GEa74e0nFB
https://t.co/svxSebhUuN",2419830519,neutral
A gidan...... Za a cigaba wanke hannu😂😂😂 https://t.co/FTh5so8faZ,258036400,Positive
"A gindin bishiya mutum yana zaune shi kadai amma ya saka mask..😷

Don Allah wa zaimun bayanin wannan lamarin?🤔🤔

Muna rawa kawai da bazar wasu..

Allah ya kyauta.",515719129,negative
A Kara chi gaba da hakuri Ana wanke hannu,2537399525,Positive
A kara hakuri a zauna a gida a cigaba da wanke hannu. https://t.co/FG6vUqbFwE,3362267075,Positive
"A kara Haukuri 🙏🏻
NB: a dinga wanke hannu 
In anji yunwa a kara Hakuri 🙏🏻😫",1.03E+18,Positive
A Koma Gida A dinga wanke Hannu. https://t.co/5gErax19f4,1.15E+18,Positive
"A Kutumar Ubanku! 

Mace Macen da akayi a Kano'

Allah ne yakawo Babu wani Korona'' https://t.co/YIVuRNwYhm",329660012,negative
"A Lokacin da Annobar Corona virus ta barke a Nigeria Distinguished Senator Mal
@ubasanius kamar yanda yasaba taimako Baiyi kasa a Guiwa ba wajen yin Gaggawar Daukar matakin Rabawa Alummar mazabar sa ta tsakiyar Kaduna Man goge hannu ( hand sanitizer)dan kariya
#NamuBairinNasuBane https://t.co/DEOtJKkN9h",1.15E+18,Positive
"A madadin Kungiyar Matasan Mawakan Alh Atiku Abubakar na Arewa muna miqa saqon Ramadan kareem ga daukacin Musulmai nq duniya baki daya, Allah ka yaye mana wannan annoba ta covid-19. @atiku @AdamuAtikuA @AbdulsalamAtiku @Mo_Atiku @paki_hafsat @legitnghausa https://t.co/BLAOvAx15M",7.91E+17,neutral
"A rinka wanke hannu
A saka takunkumi
A zauna a gida...😂😂😂 https://t.co/mQf2mqlDZU",515719129,Positive
"A saka takunkumi, a Wanke Hannu a Zauna a Gida! Zaman Kare kai! 

Duk wanda yasake muka kamashi a State Road yana mana Celebration Eh New year a Station Zai kwana ko dan Uban Wane 😂😂😂 https://t.co/t1PzskhdHF",329660012,Positive
"A sanya Amawali Jama'a!
A rinka yi ana wanke hannu!
A bada tazara a kalla na mita biyu!

Baba @atiku ya damu da rayuwarku!!!

Tare da fatan Allah ya kawo mana karshen wannan cuta...🙏🙏🙏

#NigeriaNaAtikuAtikuNaNigeria... https://t.co/qFkHREqegN",8.58E+17,Positive
A wanke hannu a cigaba da xaman gida. https://t.co/8wHky7551x,232131298,Positive
A wanke hannu a wanke  hannu 😂😂😂 https://t.co/t8CbvxKdMO,1924383690,Positive
A wanke hannu a xauna a gida 😂😂 https://t.co/WqGFjWRy2h,1.07E+18,Positive
"A wanke hannu ayi bacci
My kD ppl 😂😂",2999364057,Positive
A wanke hannu azauna a gida https://t.co/2rGbxuLlYD,1122830190,Positive
A wanke hannu idan anji yunwa a kara wanke hannu https://t.co/wNWnn6GP6N,7.97E+17,neutral
"A wanke Hannu👏🏽 a Zauna  gida, idan anji yunwa a sake wanke hannu. 
Korona baros gaskiya ce https://t.co/agvqfGUDy9",1940002406,Positive
"A wannan lokaci da ake fama da bullar annobar COVID-19 karo na biyu a duniya, an samu yan Najeriya guda 1,133 da suka kamu da cutar a ranar Laraba.

https://t.co/RHd81HhyE9",2945796257,Positive
A yau laraba (02.06.2021) aka yiwa Mai Girma Mataimakin Gwamna Dr. Nasiru Yusuf Gawuna @nasirugawuna allurar rigakafin cutar Corona karo na biyu yayin zaman majalisar zartarwa ta Jihar Kano a dakin taro na Afrika House https://t.co/YflqKObwXa,1.25E+18,Positive
"A yau laraba 2/6/2021 aka yiwa Mai Girma Mataimakin Gwamna Dr.Nasiru Yusuf Gawuna allurar rigakafin cutar Corona karo na biyu a yayin zaman Majalisar zartarwa ta Jihar Kano a dakin taro na Africa House.

Photo-Deputy Governor's Office Kano State
2/6/2021 https://t.co/Q2Ql3Pz8ml",1.08E+18,Positive
"A yau muna zaune kara zube sai dai annoba taci ta cinye bamu san waye ya rasu ba balle mu iya bin diddigi mu tabbatar da sanadiyyar mutuwa.

Gaba daya kewayen Kano maqabarta ba zata wuce 20-30 ba, me ya hana mu samar da rajista a kowacce maqabarta da zaa riqa rubuta sunan mamci,",374256173,neutral
A zauna a gida a cigaba da wanke hannu https://t.co/jUWESF5VnB,2277346095,Positive
A zauna a gida ayita wanke hannu 😅 https://t.co/ZSiIToxumE,864975696,Positive
"A zauna a Gida, a Wanke Hannu, idan yunwa tadameku kukara wanke Hannu @ Zoo Road,tudun Maliki(gida) https://t.co/bUlTTbjMAT",7.94E+17,Positive
"A zauna a gida, a wanke hannu, sannan ayita addu’a. #MallamCares",1395625543,Positive
"A zauna a gida, a wanke hannu. Gwauraye asha kwaki. August is real.",1071386863,Positive
"A Zauna Agida
A Wanke Hannu
In Anji Yunwa a Sake Wanke Hannu
😂🤣😂 https://t.co/RvsuZB3L6w",2324337543,Positive
A zauna gida a cigaba da wanke hannu a rupe puska da mask....idan anji yunwa a kara wanke hannu👉😷😷😷 https://t.co/rNGM4JVmRj,9.49E+17,Positive
A zauna gida a cigaba da wanke hannu...!,77176993,Positive
"A zauna gida a wanke hannu, idan anji yunwa a kara wanke hannu😂😂
Kunkwal ma tunkwal mutanen mu na Facebook 😅 https://t.co/oRZ0Ud38L4",1.16E+18,Positive
"‘Yan kano kunga ‘yan kaduna 🙆‍♂️🙆‍♂️
@reeflex_z ba hawan shoprite wannan shekaran A zauna a gida a wanke hannu a sake wanke hannu a cigaba da hakuri 😂😂😂😂
#KadunaVsKano https://t.co/WqeySi72JI",2980953344,Positive
‘Yan nigeria a ci gaba da wanke hannu @bee_arleey https://t.co/SJdzGzrUjy,268283935,Positive
"“ A wanke hannu a zauna a gida” 
Kalman da take bakantawa talakan Najeriya rai 😂😂",9.14E+17,negative
"“A irin wannan yanayi na annoba da ake ciki tun da har an bayar da umarnin zuwa sallar Jumma'a da ta Idi, to duk wanda yake jin tsoron cewar zai kamu da cutar ko kuma zuwa masallacin zai iya zame masa hadari don yana da wata lalura, to zai iya zamansa a gida"" Sheikh I.  Khalil. https://t.co/6sUlk76nLO https://t.co/PwwKPOODHb",1071386863,neutral
"“Alfasha ba zata taɓa bayyana cikin wasu mutane ba har su bayyana wannan alfashar a fili ana aikatata, face sai annoba ta ɓarke cikin waɗannan mutane, da sabbin cututtukan da a da ba a san su ba...” 

–Annabi Muhammad (S.A.W)",1039267748,neutral
"“Cutar Corona gaskiya ce; mu yi biyayya ga shawarwarin da masana kiwon lafiya gwamnatoci suke ba mu.” 

The main message “Coronavirus is real”.

A bit hard, but I read it all. #Ajami 🖊 https://t.co/cUNySArcvP",104296908,Positive
"“Dukkan Alamun Qauyanci da Jahilci da Qeqashewar Zuciya sun tattara cikin Al’ummar da Annoba ta bulla cikinsu amma suka mayar da ita Abar Izgilanci da tsokana da wasa”

Ibn Khaldoun https://t.co/zW4si8dicl",3289030143,Positive
Aa bamagana amma sunce wai kurayene. Akasamusu takunkumi https://t.co/Q3VcpeBwxw,1.23E+18,negative
"Aa cigaba da hakuri..
Aa cigaba da wanke hannu...
😸😹😂 @ Makarfi Road, Rigasa Kaduna. https://t.co/1poX0pMS8X",409725438,Positive
"Aĺlah Sarki😭

Sai Aci gaba da WANKE hannu https://t.co/ZR2IZZ1FSc",1.25E+18,Positive
"Abba Kyari dai ya sami Alamun Kyakkyawan Karshe biyu:
1) Mutuwa Ranar Jummu'ah.
2) Mutuwa Cikin ANNOBA.

KAI FA JAHILI ME SURUTUN BANZA ?",1039267748,neutral
Abba kyari died in Friday kuma Annoba ce tayi sanadin rayuwa shi.,559571081,neutral
"Abi doka a zauna a gida, a wanke hannu, sannan a saka takunkumi😂 https://t.co/0F4fo0o8zg",822043297,Positive
Abin dariya a masallaci kowa da irin Amawwalin shi (face mask)🎭 🎭 Allah kare mu daga wannan annobar amin,1052197752,Positive
Abki abi din @MBuhari  ma wai yagama bada tazara a sallah amma yajjeshi gida suna selfi ba tazara a sallah kawae tazarar take zuwa? Ko sahun sallar ne bakwasa a hada? https://t.co/i6oH7RDgMY,1.10E+18,Positive
"Abu biyu ya kamata mu duba a rasuwar Mallam Abba kyari.
Ya rasu yayin Annoba 
Ya rasu ranar jama’a 

Ana kyautata masa zato, Allah yaji kan ya farta masa, Yasa mu cika da imani, Ameen",707888010,neutral
"Abun mamaki

Ko da wasa babu wanda ya taba tunanin akwai ranar da mai gadin banki zai yima cikakken Likita gwajin zafin jiki, sai bana da Cutar Corona ta bayyana. https://t.co/eUk5FRpRck",1.22E+18,neutral
"Abun mamaki: @BillGates yace yana mamakin yanda corona batayi  kamari a afirika ba.
Amma meyasa su jigogin Nigeria keta rura wutar yaduwar cutar a kasar.?🤔
Wannan abun tambayane ga @BBCWorld @bbchausa @NCDCgov.✍✍ https://t.co/YntvXkvXYn",8.34E+17,neutral
"Abunda Na kasa ganewa shine, Wai shin da ake cewa An hana wani taro na Addini ko siyasa ko Makarantu wanda ya wuce mutum 50, shin in sun wuce 50 din cutar #Corona sai ta bullo cikinsu ne in kuma basu kai 50 ba bazata bullo ba❓

Am asking.. 🤔",515719129,negative
"Aci gaba da hakuri  🙏🙏

Kar a manta a wanke hannu 

Ana bada tazara @__Lolos @Sakynat_Ajee @shadow_aliyu @abba_gimba @Umar_beekay",8.75E+17,positive
Aci gaba da wanke hannu Hanan 😂😂 https://t.co/vg0uxnUQsX,1.02E+18,positive
Aci gaba da WANKE hannu kumah a zauna a gida https://t.co/r8Ei3YwvHD,1.25E+18,positive
Aci gaba da wanke hannu masu andriod. https://t.co/iezoMEdYzd,381645884,Positive
Acigaba da wanke hannu a zauna a gida https://t.co/RpTKPPJX2W,240353531,positive
Acigaba da wanke hannu da sanya safar hanci da kuma gujewa shiga cikin Taron Jama'a. https://t.co/YJAZEBP2IP,1.26E+18,positive
Acigaba da wanke hannu in anji yunwa😀... ni dai na bar wankewa yasin,435939985,negative
Addu'a daga bakin da baya karya akan kowacce annoba https://t.co/3ttlMYk219,1267058090,neutral
"Addu'a Ta Musamman daga Bakin Sheik Abdulrahman Sudais Akan Annobar CORONA Virus. Allah Ya Tsare Mu Ya Kiyaye Mu daga Wannan Cuta. Amin ya Rabbi 🙏🙏🙏

@adamuwada81 @AbbaJidda1 @DambattaGarba @KwankwasoRM @nkfulatan @Idriss_Najeb @Mustapha_babayo @baba__________ https://t.co/AGkLdyDdzR",9.87E+17,positive
"ƳAƳAN ICCEN TUNANI 53

Annoba ɗaya ce daga cikin rundunonin Allah, ana yaƙarta ne da tuba, da addu'a, da bin shawarwarin likitoci masana.

Sheikh Basheer Lawal Muh'd Zaria. @ ILimi hasken rayuwa https://t.co/LmQYoNAlhE",584902513,neutral
"Ƴan wasan Atletico 2 Correa da Vrsaljko sun kamu da  Korona

Cristiano Ronaldo ya Samu babbar kyauta a Juventus

Willian ya sanar da cewa zai bar Chelsea

Karfe 3:00pm muna tafe da ƙarin wasu labarun wasannin https://t.co/xqv6CKSUjS",1.11E+18,neutral
"Agogo Sarkin Aiki... Zama na biyu tare da Gwamna @SenBalaMohammed, a wajen karɓar rahoton kwamitin yaƙi da Annobar Coronavirus a Jihar Bauchi. https://t.co/Iq7lgm9mmE",300290478,neutral
Ai hakanan China suka ci nama suka barmu da wanke hannu https://t.co/zt09LcDrVa,8.64E+17,negative
Ai kawai kaci gaba da wanke hannu 😂😂😂 https://t.co/KzkV5UNTHn,727574684,positive
"AIKI DA CIKAWA EP 51 
================
Saurari cikakken bayanin gwamnan jihar Jigawa Muhammad Baduru Abubakar kan matakan da gwamnatinsa ke dauka don dakile Korona a Jihar. @SankaraJgh @FmSawaba @Jigawa_YC @jgmef @YPGJigawa 
https://t.co/Do7hq5DHil",1.11E+18,positive
"Aikin dana dauko na hada layukan waya da katin Dan kasa ne yasa wasu gungu suke neman jinginani da taadanci dan su batamin Suna, @DrIsaPantami. 
Ku gama surutan banzan, a wanke hannu kuma aje ayi NIN 

#PantamiMustStay https://t.co/h2lNtP10UK",1.10E+18,neutral
"Aina hin fassarar Annabi Muhammad Sallahu Alaihi Wassalam yace ita Madina kamar wutar makera ne Tana tace Dattin da ke cikin ta, Fiqihu wannan ita ce na bada misali, kamar, musiba, Annoba da sauran Su da mallamai masu ba da Fatawar da zata haifar da matsala, a takaice dai Idan",143601212,neutral
Akan me ka barta tacigaba da zama agida tana wanke hannu tana sharing toilet da mamanta ana dole ne 🤷‍♂️ https://t.co/kLhAX5bSOL,240353531,positive
Akan mene za'a saka musu takunkumi https://t.co/kfdxG4irvC,2198363454,negative
"Akwai Gudummawar da ƙere-ƙere da Fasahar Sadarwa Zasu Bayar Wajen Yaƙi Da Korona – @NITDANigeria @KashifuInuwa  Sawaba FM 
https://t.co/UohrbQL322 https://t.co/fHyyYNTE5L",1.11E+18,positive
"Alhamdulilah Kwamishinan lafia na Jahar katsina ya tabbatar da babu bulluwar cutar Corona Virus a Jahar katsina Alhamdulilah

Thank Engr Yakubu Nuhu Danja Kwamishinan Lafia na Jahar katsina",286045555,positive
Alhamdulillah alhamdulillah alhamdulillah  muna kara rokon Allah yakaraman zaman lafiya akasarnan Nigeria dama duniya baki daya yakuma tarwatsa wannan  annobar data ke cimana tuwo a kwarya ameen https://t.co/62RYfkBqcn,1.23E+18,positive
Alhamdulillah Ancirewa Sabon sarki takunkumi yayi magana karo na farko akan mace- macen da ake a kano #Snnm,498972292,neutral
"Alhamdulillah
Muntashi Lafiya &amp; Muna Rokon Allah Yakara Karemu Daga Kamuwa Da Cutar Corona Virus.Amin!",2867369745,positive
"Alhamdulillah: Allah ya mai mata mana azumin badi da rai da lafiya. Kar Allah ya kara maimarta mana irin makamanciyar wannan annobar dan alfarmar Annabi Muhammadu S. A. W. 
Barkan mu da sallah al'ummar musulmin… https://t.co/h2hzgKOq2J",144176835,positive
"Alhamdullilah
Ya Allah ka bamu lafiya day wannan annoba @saniagent https://t.co/aOGSV3JHox",8.43E+17,positive
Alhmdulh stay safe Kuma a wanke hannu a sake wankewa https://t.co/5SfY1cai85,7.61E+17,positive
"Alkaluma akan mutanen da annobar cutar korona ke kamawa a Nigeria sun nuna cewa ko shakka babu angulu ta koma gidanta na tsamiya

Domin magance wannan matsala, gwamnatin na bukatan N400bn don sayawa yan Najeriya rigakafi https://t.co/hzx8uvYHRy",7.97E+17,positive
"All the ladies are claiming “team no kayan sallah” but when sallah comes Boom💥 Day 1 to Day 5😒. 
Toh munafukai a wanke hannu a zauna a gida 🙄.",2633689342,negative
Allah (S. W. A) ya yafe mana kura-kuran mu ya Kare mu daga wannan Annoba #COVID-19 https://t.co/2x3fIrUiWj,4493426236,positive
Allah dai yakawomana karshen wannan annobar https://t.co/y1D2WqOCef,1.22E+18,Positive
"Allah dan Farincikin Manzan Allah a lokacin Sahur ɗinsa na Farko a kowacce shekara, Allah ka yaye mana Wannan Annobar Coronavirus da Hungervirus da kuma Lalacewar tattalin Arziƙin ƙasarmu, Amin",3021221381,positive
Allah ka kawo karshen wannan annoba ta Corona virus,1.23E+18,positive
"Allah ka kawo mana karshen wannan annoba dan alfarmar Annabi Muhammadu S. A. W Hoto:: Mubarak / @MohaSheikh__
#journalism #journalistlife
#photojournalism #photojournalist
#documentryphotographer #dslrofficial #nikon… https://t.co/QYW8DDIG1a",144176835,positive
